Date,Ticker,Open,High,Low,Close,Volume,50_Day_SMA,200_Day_SMA,Daily_Return_%
05-12-2023,AMZN,143.55,148.57,143.13,146.88,46822400,135.57,122.92,1.41
06-12-2023,AMZN,147.58,147.85,144.28,144.52,39679000,135.94,123.17,-1.61
07-12-2023,AMZN,146.15,147.92,145.34,146.88,52352800,136.36,123.42,1.63
08-12-2023,AMZN,145.48,147.84,145.4,147.42,41906000,136.79,123.68,0.37
11-12-2023,AMZN,145.66,146.19,143.64,145.89,50907300,137.16,123.94,-1.04
12-12-2023,AMZN,145.52,147.5,145.3,147.48,44944300,137.52,124.21,1.09
13-12-2023,AMZN,148.12,149.46,146.82,148.84,52766200,138.01,124.48,0.92
14-12-2023,AMZN,149.93,150.54,145.52,147.42,58400800,138.42,124.76,-0.95
15-12-2023,AMZN,148.38,150.57,147.88,149.97,110089300,138.9,125.05,1.73
18-12-2023,AMZN,150.56,154.85,150.05,154.07,62512800,139.42,125.35,2.73
19-12-2023,AMZN,154.4,155.12,152.69,153.79,43171300,139.93,125.65,-0.18
20-12-2023,AMZN,152.9,155.63,151.56,152.12,50322100,140.38,125.94,-1.09
21-12-2023,AMZN,153.3,153.97,152.1,153.84,36305700,140.82,126.24,1.13
22-12-2023,AMZN,153.77,154.35,152.71,153.42,29514100,141.24,126.54,-0.27
26-12-2023,AMZN,153.56,153.98,153.03,153.41,25067200,141.72,126.86,-0.01
27-12-2023,AMZN,153.56,154.78,153.12,153.34,31434700,142.13,127.16,-0.05
28-12-2023,AMZN,153.72,154.08,152.95,153.38,27057000,142.57,127.46,0.03
29-12-2023,AMZN,153.1,153.89,151.03,151.94,39823200,143.05,127.73,-0.94
02-01-2024,AMZN,151.54,152.38,148.39,149.93,47339400,143.48,127.98,-1.32
03-01-2024,AMZN,149.2,151.05,148.33,148.47,49425500,143.94,128.23,-0.97
04-01-2024,AMZN,145.59,147.38,144.05,144.57,56039800,144.3,128.47,-2.63
05-01-2024,AMZN,144.69,146.59,144.53,145.24,45153100,144.64,128.69,0.46
08-01-2024,AMZN,146.74,149.4,146.15,149.1,46757100,145.19,128.94,2.66
09-01-2024,AMZN,148.33,151.71,148.21,151.37,43812600,145.83,129.2,1.52
10-01-2024,AMZN,152.06,154.42,151.88,153.73,44421800,146.35,129.48,1.56
11-01-2024,AMZN,155.04,157.17,153.12,155.18,49072700,146.8,129.77,0.94
12-01-2024,AMZN,155.39,156.2,154.01,154.62,40484200,147.23,130.05,-0.36
16-01-2024,AMZN,153.53,154.99,152.15,153.16,41384600,147.55,130.32,-0.94
17-01-2024,AMZN,151.49,152.15,149.91,151.71,34953400,147.82,130.57,-0.95
18-01-2024,AMZN,152.77,153.78,151.82,153.5,37850200,148.12,130.82,1.18
19-01-2024,AMZN,153.83,155.76,152.74,155.34,51651600,148.43,131.08,1.2
22-01-2024,AMZN,156.89,157.05,153.9,154.78,43687500,148.67,131.34,-0.36
23-01-2024,AMZN,154.85,156.21,153.93,156.02,37986000,148.95,131.61,0.8
24-01-2024,AMZN,157.8,158.51,156.48,156.87,48547300,149.28,131.89,0.54
25-01-2024,AMZN,156.95,158.51,154.55,157.75,43638600,149.56,132.16,0.56
26-01-2024,AMZN,158.42,160.72,157.91,159.12,51047400,149.89,132.46,0.87
29-01-2024,AMZN,159.34,161.29,158.9,161.26,45270400,150.2,132.78,1.34
30-01-2024,AMZN,160.7,161.73,158.49,159,45207400,150.52,133.06,-1.4
31-01-2024,AMZN,157,159.01,154.81,155.2,50284400,150.76,133.32,-2.39
01-02-2024,AMZN,155.87,159.76,155.62,159.28,76542400,151.05,133.61,2.63
02-02-2024,AMZN,169.19,172.5,167.33,171.81,117218300,151.56,133.95,7.87
05-02-2024,AMZN,170.2,170.55,167.7,170.31,55081300,152.09,134.28,-0.87
06-02-2024,AMZN,169.39,170.71,167.65,169.15,42505500,152.54,134.61,-0.68
07-02-2024,AMZN,169.48,170.88,168.94,170.53,47174100,153.01,134.93,0.82
08-02-2024,AMZN,169.65,171.43,168.88,169.84,42316500,153.46,135.25,-0.4
09-02-2024,AMZN,170.9,175,170.58,174.45,56986000,154,135.61,2.71
12-02-2024,AMZN,174.8,175.39,171.54,172.34,51050400,154.52,135.94,-1.21
13-02-2024,AMZN,167.73,170.95,165.75,168.64,56345100,154.97,136.24,-2.15
14-02-2024,AMZN,169.21,171.21,168.28,170.98,42815500,155.45,136.56,1.39
15-02-2024,AMZN,170.58,171.17,167.59,169.8,49855200,155.95,136.9,-0.69
16-02-2024,AMZN,168.74,170.42,167.17,169.51,48107700,156.41,137.23,-0.17
20-02-2024,AMZN,167.83,168.71,165.74,167.08,41980300,156.86,137.55,-1.43
21-02-2024,AMZN,168.94,170.23,167.14,168.59,44420100,157.29,137.87,0.9
22-02-2024,AMZN,173.1,174.8,171.77,174.58,55392400,157.83,138.22,3.55
23-02-2024,AMZN,174.28,175.75,173.7,174.99,59715200,158.42,138.56,0.23
26-02-2024,AMZN,175.7,176.37,174.26,174.73,44368600,158.96,138.9,-0.15
27-02-2024,AMZN,174.08,174.62,172.86,173.54,31141700,159.46,139.22,-0.68
28-02-2024,AMZN,172.44,174.05,172.27,173.16,28180500,159.97,139.53,-0.22
29-02-2024,AMZN,173.01,177.22,172.85,176.76,53805400,160.51,139.86,2.08
01-03-2024,AMZN,176.75,178.73,176.07,178.22,31981200,160.99,140.19,0.83
04-03-2024,AMZN,177.53,180.14,177.49,177.58,37381500,161.46,140.51,-0.36
05-03-2024,AMZN,176.93,176.93,173.3,174.12,37228300,161.9,140.81,-1.95
06-03-2024,AMZN,175.54,176.46,173.26,173.51,32090900,162.3,141.08,-0.35
07-03-2024,AMZN,174.83,177.99,173.72,176.82,34063300,162.77,141.39,1.91
08-03-2024,AMZN,176.44,178.79,174.33,175.35,37893200,163.2,141.69,-0.83
11-03-2024,AMZN,174.31,174.47,171.47,171.96,28484800,163.58,141.97,-1.93
12-03-2024,AMZN,173.5,176.76,171.98,175.39,36610600,164.02,142.27,1.99
13-03-2024,AMZN,175.9,177.62,175.55,176.56,30772600,164.51,142.57,0.67
14-03-2024,AMZN,177.69,179.53,176.47,178.75,43705800,165.09,142.87,1.24
15-03-2024,AMZN,176.64,177.93,173.9,174.42,72147400,165.61,143.13,-2.42
18-03-2024,AMZN,175.8,176.69,174.28,174.48,31250700,166.2,143.4,0.03
19-03-2024,AMZN,174.22,176.09,173.52,175.9,26880900,166.82,143.67,0.81
20-03-2024,AMZN,176.14,178.53,174.64,178.15,29947200,167.4,143.94,1.28
21-03-2024,AMZN,179.99,181.42,178.15,178.15,32824300,167.93,144.2,0
22-03-2024,AMZN,177.75,179.26,176.75,178.87,27995400,168.44,144.46,0.4
25-03-2024,AMZN,178.01,180.99,177.24,179.71,29815500,168.93,144.75,0.47
26-03-2024,AMZN,180.15,180.45,177.95,178.3,29659000,169.4,145.02,-0.78
27-03-2024,AMZN,179.88,180,177.31,179.83,33272600,169.93,145.31,0.86
28-03-2024,AMZN,180.17,181.7,179.26,180.38,38051600,170.51,145.57,0.31
01-04-2024,AMZN,180.79,183,179.95,180.97,29174500,171.06,145.85,0.33
02-04-2024,AMZN,179.07,180.79,178.38,180.69,32611500,171.56,146.12,-0.15
03-04-2024,AMZN,179.9,182.87,179.8,182.41,31046600,172.12,146.39,0.95
04-04-2024,AMZN,184,185.1,180,180,41624300,172.6,146.67,-1.32
05-04-2024,AMZN,182.38,186.27,181.97,185.07,42374000,173.16,146.96,2.82
08-04-2024,AMZN,186.9,187.29,184.81,185.19,39221300,173.71,147.26,0.06
09-04-2024,AMZN,187.24,187.34,184.2,185.67,36520100,174.24,147.54,0.26
10-04-2024,AMZN,182.77,186.27,182.67,185.95,35879200,174.73,147.83,0.15
11-04-2024,AMZN,186.74,189.77,185.51,189.05,40020700,175.33,148.13,1.67
12-04-2024,AMZN,187.72,188.38,185.08,186.13,38608800,175.95,148.42,-1.54
15-04-2024,AMZN,187.43,188.69,183,183.62,48052400,176.44,148.69,-1.35
16-04-2024,AMZN,183.27,184.83,182.26,183.32,32891300,176.67,148.97,-0.16
17-04-2024,AMZN,184.31,184.57,179.82,181.28,31359700,176.89,149.22,-1.11
18-04-2024,AMZN,181.47,182.39,178.65,179.22,30723800,177.09,149.47,-1.14
19-04-2024,AMZN,178.74,179,173.44,174.63,56000700,177.17,149.69,-2.56
22-04-2024,AMZN,176.94,178.87,174.56,177.23,37924900,177.32,149.93,1.49
23-04-2024,AMZN,178.08,179.93,175.98,179.54,37046500,177.42,150.18,1.3
24-04-2024,AMZN,179.94,180.32,176.18,176.59,34185100,177.51,150.43,-1.64
25-04-2024,AMZN,169.68,173.92,166.32,173.67,49249400,177.61,150.65,-1.65
26-04-2024,AMZN,177.8,180.82,176.13,179.62,43919800,177.78,150.9,3.43
29-04-2024,AMZN,182.75,183.53,179.39,180.96,54063900,178,151.13,0.75
30-04-2024,AMZN,181.09,182.99,174.8,175,94639800,178.11,151.33,-3.29
01-05-2024,AMZN,181.64,185.15,176.56,179,94645100,178.35,151.56,2.29
02-05-2024,AMZN,180.85,185.1,179.91,184.72,54303500,178.67,151.82,3.2
03-05-2024,AMZN,186.99,187.87,185.42,186.21,39172000,178.91,152.07,0.81
06-05-2024,AMZN,186.28,188.75,184.8,188.7,34725300,179.18,152.37,1.34
07-05-2024,AMZN,188.92,189.94,187.31,188.76,34048900,179.46,152.66,0.03
08-05-2024,AMZN,187.44,188.43,186.39,188,26136400,179.75,152.96,-0.4
09-05-2024,AMZN,188.88,191.7,187.44,189.5,43368400,180.08,153.26,0.8
10-05-2024,AMZN,189.16,189.89,186.93,187.48,34141800,180.29,153.56,-1.07
13-05-2024,AMZN,188,188.31,185.36,186.57,24898600,180.46,153.85,-0.49
14-05-2024,AMZN,183.82,187.72,183.45,187.07,38698200,180.65,154.12,0.27
15-05-2024,AMZN,185.97,186.72,182.73,185.99,75459900,180.89,154.38,-0.58
16-05-2024,AMZN,185.6,187.31,183.46,183.63,38834500,181.09,154.64,-1.27
17-05-2024,AMZN,183.76,185.3,183.35,184.7,33175700,181.25,154.93,0.58
20-05-2024,AMZN,184.34,186.67,183.28,183.54,30511800,181.41,155.2,-0.63
21-05-2024,AMZN,182.3,183.26,180.75,183.15,50839100,181.63,155.42,-0.21
22-05-2024,AMZN,183.88,185.22,181.97,183.13,28148800,181.79,155.62,-0.01
23-05-2024,AMZN,183.66,184.76,180.08,181.05,33670200,181.88,155.83,-1.14
24-05-2024,AMZN,181.65,182.44,180.3,180.75,27471600,181.92,156.04,-0.17
28-05-2024,AMZN,179.93,182.24,179.49,182.15,29927000,182.07,156.26,0.77
29-05-2024,AMZN,181.7,184.08,181.55,182.02,32009300,182.22,156.48,-0.07
30-05-2024,AMZN,181.31,181.34,178.36,179.32,29184700,182.29,156.67,-1.48
31-05-2024,AMZN,178.3,179.21,173.87,176.44,58903900,182.26,156.87,-1.61
03-06-2024,AMZN,177.7,178.7,175.92,178.34,30786600,182.26,157.08,1.08
04-06-2024,AMZN,177.64,179.82,176.44,179.34,27198400,182.27,157.31,0.56
05-06-2024,AMZN,180.1,181.5,178.75,181.28,32116400,182.3,157.55,1.08
06-06-2024,AMZN,181.75,185,181.49,185,31371200,182.44,157.8,2.05
07-06-2024,AMZN,184.9,186.29,183.36,184.3,28021500,182.53,158.05,-0.38
10-06-2024,AMZN,184.07,187.23,183.79,187.06,34445600,182.66,158.31,1.5
11-06-2024,AMZN,187.06,187.77,184.54,187.23,27265100,182.79,158.59,0.09
12-06-2024,AMZN,188.02,188.35,185.43,186.89,33984200,182.91,158.85,-0.18
13-06-2024,AMZN,186.09,187.67,182.67,183.83,39721500,182.94,159.11,-1.64
14-06-2024,AMZN,183.08,183.72,182.23,183.66,25456400,183.01,159.35,-0.09
17-06-2024,AMZN,182.52,185,181.22,184.06,35601900,182.99,159.6,0.22
18-06-2024,AMZN,183.74,184.29,181.43,182.81,36659200,182.94,159.82,-0.68
20-06-2024,AMZN,182.91,186.51,182.72,186.1,44726800,182.95,160.06,1.8
21-06-2024,AMZN,187.8,189.28,185.86,189.08,70792500,183.01,160.32,1.6
24-06-2024,AMZN,189.33,191,185.33,185.57,50610400,182.94,160.57,-1.86
25-06-2024,AMZN,186.81,188.84,185.42,186.34,45366400,182.95,160.81,0.41
26-06-2024,AMZN,186.92,194.8,186.26,193.61,65103900,183.15,161.09,3.9
27-06-2024,AMZN,195.01,199.84,194.2,197.85,74397500,183.44,161.36,2.19
28-06-2024,AMZN,197.73,198.85,192.5,193.25,76930200,183.68,161.62,-2.32
01-07-2024,AMZN,193.49,198.3,192.82,197.2,41192000,184.04,161.88,2.04
02-07-2024,AMZN,197.28,200.43,195.93,200,45600000,184.55,162.16,1.42
03-07-2024,AMZN,199.94,200.03,196.76,197.59,31597900,184.95,162.45,-1.21
05-07-2024,AMZN,198.65,200.55,198.17,200,39858900,185.36,162.75,1.22
08-07-2024,AMZN,200.04,201.2,197.96,199.29,34767300,185.82,163.06,-0.36
09-07-2024,AMZN,199.4,200.57,199.05,199.34,32700100,186.33,163.38,0.03
10-07-2024,AMZN,200,200.11,197.69,199.79,32883800,186.73,163.73,0.23
11-07-2024,AMZN,200.09,200.27,192.86,195.05,44565000,187.01,164.06,-2.37
12-07-2024,AMZN,194.8,196.47,193.83,194.49,30598500,187.4,164.37,-0.29
15-07-2024,AMZN,194.56,196.19,190.83,192.72,40683200,187.68,164.71,-0.91
16-07-2024,AMZN,195.59,196.62,192.24,193.02,33994700,187.85,165.04,0.16
17-07-2024,AMZN,191.35,191.58,185.99,187.93,48076100,187.88,165.35,-2.64
18-07-2024,AMZN,189.59,189.68,181.45,183.75,51043600,187.78,165.64,-2.22
19-07-2024,AMZN,181.14,184.93,180.11,183.13,43081800,187.67,165.9,-0.34
22-07-2024,AMZN,185,185.06,182.48,182.55,39931900,187.56,166.19,-0.32
23-07-2024,AMZN,184.1,189.39,183.56,186.41,47537700,187.5,166.49,2.11
24-07-2024,AMZN,183.2,185.45,180.41,180.83,41532400,187.36,166.76,-2.99
25-07-2024,AMZN,182.91,183.9,176.8,179.85,44464200,187.23,167.02,-0.54
26-07-2024,AMZN,180.39,183.19,180.24,182.5,29506000,187.14,167.3,1.47
29-07-2024,AMZN,183.84,184.75,182.38,183.2,33270100,187.08,167.56,0.38
30-07-2024,AMZN,184.72,185.86,179.38,181.71,39508600,187.04,167.81,-0.81
31-07-2024,AMZN,185.05,187.94,184.46,186.98,41667300,187.09,168.09,2.9
01-08-2024,AMZN,189.29,190.6,181.87,184.07,70435600,187.1,168.36,-1.56
02-08-2024,AMZN,166.75,168.77,160.55,167.9,141448400,186.8,168.53,-8.78
05-08-2024,AMZN,154.21,162.96,151.61,161.02,83149400,186.35,168.68,-4.1
06-08-2024,AMZN,161.71,165.08,158.54,161.93,59950800,185.97,168.85,0.57
07-08-2024,AMZN,166.55,167.58,161.43,162.77,48408200,185.61,169.02,0.52
08-08-2024,AMZN,165.17,166.69,162.55,165.8,44616200,185.28,169.23,1.86
09-08-2024,AMZN,166.4,168.55,165.85,166.94,36401000,184.98,169.43,0.69
12-08-2024,AMZN,168.14,168.55,166.11,166.8,30072800,184.73,169.62,-0.08
13-08-2024,AMZN,167.81,171.04,167.1,170.23,39237900,184.61,169.86,2.06
14-08-2024,AMZN,172.11,172.28,168.86,170.1,28843800,184.44,170.12,-0.08
15-08-2024,AMZN,174.86,177.91,173.99,177.59,51698500,184.41,170.37,4.4
16-08-2024,AMZN,177.04,178.34,176.26,177.06,31489200,184.32,170.59,-0.3
19-08-2024,AMZN,177.64,178.3,176.16,178.22,31129800,184.19,170.81,0.66
20-08-2024,AMZN,177.92,179.01,177.43,178.88,26255200,184.08,171.02,0.37
21-08-2024,AMZN,179.92,182.39,178.89,180.11,35599100,183.94,171.23,0.69
22-08-2024,AMZN,181.38,181.47,175.68,176.13,32047500,183.72,171.42,-2.21
23-08-2024,AMZN,177.34,178.97,175.24,177.04,29150100,183.52,171.61,0.52
26-08-2024,AMZN,176.7,177.47,174.3,175.5,22366200,183.36,171.77,-0.87
27-08-2024,AMZN,174.15,174.89,172.25,173.12,29842000,183.14,171.93,-1.36
28-08-2024,AMZN,173.69,173.69,168.92,170.8,29045000,182.88,172.08,-1.34
29-08-2024,AMZN,173.22,174.29,170.81,172.12,26407800,182.67,172.22,0.77
30-08-2024,AMZN,172.78,178.9,172.6,178.5,43429400,182.51,172.4,3.71
03-09-2024,AMZN,177.55,178.26,175.26,176.25,37817500,182.26,172.55,-1.26
04-09-2024,AMZN,174.48,175.98,172.54,173.33,30309200,182.01,172.7,-1.66
05-09-2024,AMZN,175,179.88,175,177.89,40170500,181.84,172.88,2.63
06-09-2024,AMZN,177.24,178.38,171.16,171.39,41466500,181.4,173.01,-3.65
09-09-2024,AMZN,174.53,175.85,173.51,175.4,29037400,180.95,173.15,2.34
10-09-2024,AMZN,177.49,180.5,176.79,179.55,36233800,180.68,173.33,2.37
11-09-2024,AMZN,180.1,184.99,175.73,184.52,42564700,180.42,173.52,2.77
12-09-2024,AMZN,184.8,187.41,183.54,187,33544200,180.16,173.72,1.34
13-09-2024,AMZN,187,188.5,185.91,186.49,26495400,179.94,173.92,-0.27
16-09-2024,AMZN,185.29,185.81,183.36,184.89,26065500,179.64,174.11,-0.86
17-09-2024,AMZN,186.85,189.45,186.14,186.88,26091700,179.39,174.31,1.08
18-09-2024,AMZN,186.45,188.8,185.06,186.43,34448100,179.13,174.51,-0.24
19-09-2024,AMZN,190.04,190.99,188.47,189.87,39543200,178.93,174.73,1.85
20-09-2024,AMZN,190.23,191.84,187.41,191.6,100378600,178.86,174.96,0.91
23-09-2024,AMZN,191.64,194.45,190.57,193.88,36993100,178.85,175.19,1.19
24-09-2024,AMZN,194.27,195.37,190.13,193.96,43478900,178.88,175.44,0.04
25-09-2024,AMZN,193.75,193.95,192.16,192.53,26391100,178.87,175.67,-0.74
26-09-2024,AMZN,194.31,194.53,189.54,191.16,36334900,178.93,175.89,-0.71
27-09-2024,AMZN,190.68,190.9,187.34,187.97,36002300,179.02,176.1,-1.67
30-09-2024,AMZN,187.14,188.49,184.65,186.33,41583900,179.08,176.29,-0.87
01-10-2024,AMZN,184.9,186.19,183.45,185.13,36044900,179.13,176.47,-0.64
02-10-2024,AMZN,184.44,186.6,184.04,184.76,23704100,179.1,176.66,-0.2
03-10-2024,AMZN,183.05,183.44,180.88,181.96,30204300,179.12,176.82,-1.52
04-10-2024,AMZN,185.75,187.6,183.6,186.51,40890300,179.25,176.98,2.5
07-10-2024,AMZN,182.95,183.6,180.25,180.8,42364200,179.22,177.12,-3.06
08-10-2024,AMZN,181.92,183.09,180.92,182.72,26372100,179.21,177.27,1.06
09-10-2024,AMZN,182.82,185.85,182.05,185.17,26343100,179.28,177.43,1.34
10-10-2024,AMZN,187.13,188.13,185.83,186.65,27785000,179.27,177.59,0.8
11-10-2024,AMZN,186.63,189.93,186.3,188.82,25751600,179.37,177.77,1.16
14-10-2024,AMZN,189.78,189.83,187.36,187.54,22614400,179.76,177.94,-0.68
15-10-2024,AMZN,187.63,188.41,184.58,187.69,32178900,180.29,178.11,0.08
16-10-2024,AMZN,187.05,187.78,185.61,186.89,23456800,180.79,178.29,-0.43
17-10-2024,AMZN,188.22,188.94,186,187.53,25039400,181.29,178.48,0.34
18-10-2024,AMZN,187.15,190.74,186.28,188.99,37417700,181.75,178.68,0.78
21-10-2024,AMZN,188.05,189.46,186.4,189.07,24639400,182.2,178.9,0.04
22-10-2024,AMZN,188.35,191.52,186.98,189.7,29650600,182.65,179.12,0.33
23-10-2024,AMZN,188.85,189.16,183.69,184.71,31937100,182.94,179.3,-2.63
24-10-2024,AMZN,185.25,187.11,183.86,186.38,21647400,183.27,179.48,0.9
25-10-2024,AMZN,187.85,190.45,187.53,187.83,29362100,183.47,179.65,0.78
28-10-2024,AMZN,189.57,190.21,188.21,188.39,27930800,183.7,179.81,0.3
29-10-2024,AMZN,188.58,191.46,187.82,190.83,35690200,183.95,179.99,1.3
30-10-2024,AMZN,194.7,195.61,192.42,192.73,37707600,184.23,180.19,1
31-10-2024,AMZN,190.51,190.6,185.23,186.4,75146800,184.35,180.37,-3.28
01-11-2024,AMZN,199,200.5,197.02,197.93,99687800,184.79,180.59,6.19
04-11-2024,AMZN,196.45,197.33,194.31,195.78,38492100,185.17,180.79,-1.09
05-11-2024,AMZN,196.04,199.82,195.99,199.5,30564800,185.65,181.01,1.9
06-11-2024,AMZN,200.01,207.55,199.14,207.09,72292200,186.32,181.27,3.8
07-11-2024,AMZN,207.44,212.25,207.19,210.05,52878400,187.11,181.53,1.43
08-11-2024,AMZN,209.72,209.96,207.44,208.18,36075800,187.83,181.79,-0.89
11-11-2024,AMZN,208.5,209.65,205.59,206.84,35456000,188.4,182.03,-0.64
12-11-2024,AMZN,208.37,209.54,206.01,208.91,38942900,189.05,182.26,1
13-11-2024,AMZN,209.4,215.09,209.14,214.1,46212900,189.87,182.54,2.48
14-11-2024,AMZN,214.16,215.9,210.88,211.48,42620300,190.54,182.82,-1.22
15-11-2024,AMZN,206.76,207.34,199.61,202.61,86591100,191.16,183.04,-4.19
18-11-2024,AMZN,204.15,204.67,200.95,201.7,36409900,191.69,183.19,-0.45
19-11-2024,AMZN,199.33,205.3,198.78,204.61,31197900,192.19,183.36,1.44
20-11-2024,AMZN,202.98,203.13,199.45,202.88,32769000,192.56,183.53,-0.85
21-11-2024,AMZN,203.49,203.49,195.75,198.38,58800000,192.78,183.67,-2.22
22-11-2024,AMZN,198.25,199.26,196.75,197.12,31530800,193,183.8,-0.64
25-11-2024,AMZN,199.28,201.95,199,201.45,40685700,193.33,183.94,2.2
26-11-2024,AMZN,201.9,208,201.79,207.86,41673700,193.75,184.12,3.18
27-11-2024,AMZN,206.98,207.64,205.05,205.74,28061600,194.13,184.3,-1.02
29-11-2024,AMZN,205.83,208.2,204.59,207.89,24892400,194.49,184.49,1.05
02-12-2024,AMZN,209.96,212.99,209.51,210.71,39523200,194.88,184.69,1.36
03-12-2024,AMZN,210.31,214.02,209.65,213.44,32214800,195.27,184.91,1.3
04-12-2024,AMZN,215.96,220,215.75,218.16,48745700,195.75,185.16,2.21
05-12-2024,AMZN,218.03,222.15,217.3,220.55,41140200,196.31,185.42,1.1
06-12-2024,AMZN,220.75,227.15,220.6,227.03,44178100,197.03,185.69,2.94
09-12-2024,AMZN,227.21,230.08,225.67,226.09,46819400,197.79,185.94,-0.41
10-12-2024,AMZN,226.09,229.06,224.2,225.04,31199900,198.57,186.19,-0.46
11-12-2024,AMZN,226.41,231.2,226.26,230.26,35385800,199.47,186.48,2.32
12-12-2024,AMZN,229.83,231.09,227.63,228.97,28204100,200.35,186.76,-0.56
13-12-2024,AMZN,228.4,230.2,225.86,227.46,28768100,201.26,187.01,-0.66
16-12-2024,AMZN,230.23,233,228.01,232.93,37552100,202.19,187.28,2.4
17-12-2024,AMZN,232.39,232.73,227.85,231.15,35948100,203.2,187.55,-0.76
18-12-2024,AMZN,230.77,231.4,220.11,220.52,43281400,203.95,187.78,-4.6
19-12-2024,AMZN,224.91,226.09,222.92,223.29,39918700,204.72,188.03,1.26
20-12-2024,AMZN,219.84,226.21,218.73,224.92,88279200,205.48,188.27,0.73
23-12-2024,AMZN,225.01,226.88,223.9,225.06,28070000,206.21,188.52,0.06
24-12-2024,AMZN,226.94,229.14,226.13,229.05,15007500,207.04,188.81,1.77
26-12-2024,AMZN,228.5,228.5,226.67,227.05,16146700,207.82,189.07,-0.87
27-12-2024,AMZN,225.6,226.03,220.9,223.75,27367100,208.56,189.3,-1.45
30-12-2024,AMZN,220.06,223,218.43,221.3,28321200,209.24,189.51,-1.09
31-12-2024,AMZN,222.97,223.23,218.94,219.39,24819700,209.85,189.74,-0.86
02-01-2025,AMZN,222.03,225.15,218.19,220.22,33956600,210.47,189.97,0.38
03-01-2025,AMZN,222.51,225.36,221.62,224.19,27515600,211.16,190.21,1.8
06-01-2025,AMZN,226.78,228.84,224.84,227.61,31849800,212.02,190.46,1.53
07-01-2025,AMZN,227.9,228.38,221.46,222.11,28084200,212.73,190.68,-2.42
08-01-2025,AMZN,223.19,223.52,220.2,222.13,25033300,213.42,190.89,0.01
10-01-2025,AMZN,221.46,221.71,216.5,218.94,36811500,214.03,191.09,-1.44
13-01-2025,AMZN,218.06,219.4,216.47,218.46,27262700,214.58,191.29,-0.22
14-01-2025,AMZN,220.44,221.82,216.2,217.76,24711700,215.08,191.48,-0.32
15-01-2025,AMZN,222.83,223.57,220.75,223.35,31291300,215.82,191.69,2.57
16-01-2025,AMZN,224.42,224.65,220.31,220.66,24757300,216.27,191.89,-1.2
17-01-2025,AMZN,225.84,226.51,223.08,225.94,42370100,216.88,192.12,2.39
21-01-2025,AMZN,228.9,231.78,226.94,230.71,39951500,217.5,192.36,2.11
22-01-2025,AMZN,232.02,235.44,231.19,235.01,41448200,218.06,192.64,1.86
23-01-2025,AMZN,234.1,235.52,231.51,235.42,26404400,218.57,192.89,0.17
24-01-2025,AMZN,234.5,236.4,232.93,234.85,25890700,219.1,193.14,-0.24
27-01-2025,AMZN,226.21,235.61,225.86,235.42,49428300,219.67,193.38,0.24
28-01-2025,AMZN,234.29,241.77,233.98,238.15,41587200,220.26,193.64,1.16
29-01-2025,AMZN,239.02,240.39,236.15,237.07,26091700,220.72,193.88,-0.45
30-01-2025,AMZN,237.14,237.95,232.22,234.64,32020700,221.18,194.13,-1.03
31-01-2025,AMZN,236.5,240.29,236.41,237.68,36110200,221.88,194.4,1.3
03-02-2025,AMZN,234.06,239.25,232.9,237.42,37285900,222.6,194.67,-0.11
04-02-2025,AMZN,239.01,242.52,238.03,242.06,29713800,223.34,194.97,1.95
05-02-2025,AMZN,237.02,238.32,235.2,236.17,38727300,224.01,195.26,-2.43
06-02-2025,AMZN,238.01,239.66,236.01,238.83,60897100,224.82,195.58,1.13
07-02-2025,AMZN,232.5,234.81,228.06,229.15,77539300,225.46,195.84,-4.05
10-02-2025,AMZN,230.55,233.92,229.2,233.14,35419900,226.09,196.11,1.74
11-02-2025,AMZN,231.92,233.44,230.13,232.76,23713700,226.59,196.39,-0.16
12-02-2025,AMZN,230.46,231.18,228.16,228.93,32285200,227.06,196.66,-1.65
13-02-2025,AMZN,228.85,230.42,227.52,230.37,31346500,227.51,196.92,0.63
14-02-2025,AMZN,229.2,229.89,227.23,228.68,27031100,227.86,197.16,-0.73
18-02-2025,AMZN,228.82,229.3,223.72,226.65,42975100,228.13,197.41,-0.89
19-02-2025,AMZN,225.52,226.83,223.71,226.63,28566700,228.3,197.65,-0.01
20-02-2025,AMZN,224.78,225.13,221.81,222.88,30001700,228.34,197.84,-1.65
21-02-2025,AMZN,223.28,223.31,214.74,216.58,55323900,228.14,197.99,-2.83
24-02-2025,AMZN,217.45,217.72,212.42,212.71,42387600,227.87,198.11,-1.79
25-02-2025,AMZN,211.63,213.34,204.16,212.8,58958000,227.62,198.23,0.04
26-02-2025,AMZN,214.94,218.16,213.09,214.35,39120600,227.31,198.37,0.73
27-02-2025,AMZN,218.35,219.97,208.37,208.74,40548600,226.9,198.46,-2.62
28-02-2025,AMZN,208.65,212.62,206.99,212.28,51771700,226.6,198.59,1.7
03-03-2025,AMZN,213.35,214.01,202.55,205.02,42948400,226.04,198.68,-3.42
04-03-2025,AMZN,200.11,206.8,197.43,203.8,60853100,225.49,198.76,-0.6
05-03-2025,AMZN,204.8,209.98,203.26,208.36,38610100,225.25,198.87,2.24
06-03-2025,AMZN,204.4,205.77,198.3,200.7,49863800,224.8,198.96,-3.68
07-03-2025,AMZN,199.49,202.27,192.53,199.25,59802800,224.28,199.03,-0.72
10-03-2025,AMZN,195.6,196.73,190.85,194.54,62350900,223.67,199.09,-2.36
